Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024,Closest Pri Sch Dist,Closest Pri Sch
2009,1,1.369848376,103.859404132,560564.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,564,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,68,1985,75,Ang Mo Kio MRT Station,1095.784824578,9645.507144807,ANG MO KIO,PAP,230000,314926,898.7330681758857,JING SHAN PRIMARY SCHOOL
2009,1,1.375593367,103.853347801,560538.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,538,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,68,1980,70,Ang Mo Kio MRT Station,754.742606156,10241.035924884,ANG MO KIO,PAP,250500,342996,404.5014712674161,JING SHAN PRIMARY SCHOOL
2009,1,1.37357054,103.851551329,560521.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,521,ANG MO KIO AVE 5,5 ROOM,IMPROVED,13,15,118,1980,70,Ang Mo Kio MRT Station,459.347733312,10014.8650356,ANG MO KIO,PAP,470000,643545,138.7612585640653,JING SHAN PRIMARY SCHOOL
2009,1,1.372941936,103.852866402,560523.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,523,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,13,15,68,1980,70,Ang Mo Kio MRT Station,496.247362001,9946.84578207,ANG MO KIO,PAP,250000,342311,145.3184206703186,JING SHAN PRIMARY SCHOOL
2009,1,1.372736969,103.850194855,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,1,3,67,1984,74,Ang Mo Kio MRT Station,318.06000666,9923.416114873,ANG MO KIO,PAP,227000,310818,174.9284207327902,JING SHAN PRIMARY SCHOOL
2009,1,1.374431399,103.850157485,560507.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,507,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,67,1980,70,Ang Mo Kio MRT Station,501.879402182,10110.814909074,ANG MO KIO,PAP,254000,347788,290.0807196330682,JING SHAN PRIMARY SCHOOL
2009,1,1.374400419,103.848936174,560506.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,506,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,68,1980,70,Ang Mo Kio MRT Station,498.826011885,10110.012961258,ANG MO KIO,PAP,269000,368327,384.8222460923772,JING SHAN PRIMARY SCHOOL
2009,1,1.372736969,103.850194855,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,67,1984,74,Ang Mo Kio MRT Station,318.06000666,9923.416114873,ANG MO KIO,PAP,253000,346419,174.9284207327902,JING SHAN PRIMARY SCHOOL
2009,1,1.374431399,103.850157485,560507.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,507,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,1,3,67,1980,70,Ang Mo Kio MRT Station,501.879402182,10110.814909074,ANG MO KIO,PAP,242000,331357,290.0807196330682,JING SHAN PRIMARY SCHOOL
2009,1,1.372614741,103.849155675,560512.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,512,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,10,12,68,1980,70,Ang Mo Kio MRT Station,299.912467916,9912.011768663,ANG MO KIO,PAP,262000,358742,286.3596904667409,JING SHAN PRIMARY SCHOOL
2009,1,1.365653269,103.855232195,560442.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,442,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,67,1979,69,Ang Mo Kio MRT Station,789.096225806,9149.845414865,ANG MO KIO,PAP,255000,349157,511.8914421145061,TECK GHEE PRIMARY SCHOOL
2009,1,1.365391066,103.856803589,560467.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,467,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,13,15,92,1979,69,Ang Mo Kio MRT Station,949.942716491,9130.94725035,ANG MO KIO,PAP,339000,464174,649.5674564385156,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.365819605,103.857061606,560466.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,466,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,67,1984,74,Ang Mo Kio MRT Station,950.880021218,9180.187675586,ANG MO KIO,PAP,234000,320403,704.8698954122669,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.365819605,103.857061606,560466.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,466,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,82,1984,74,Ang Mo Kio MRT Station,950.880021218,9180.187675586,ANG MO KIO,PAP,290000,397081,704.8698954122669,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.367703678,103.854214313,560435.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,435,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,67,1979,69,Ang Mo Kio MRT Station,573.819951788,9371.71212938,ANG MO KIO,PAP,243000,332726,471.59489706361353,TECK GHEE PRIMARY SCHOOL
2009,1,1.365391066,103.856803589,560467.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,467,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,13,15,92,1979,69,Ang Mo Kio MRT Station,949.942716491,9130.94725035,ANG MO KIO,PAP,340000,465543,649.5674564385156,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.365819605,103.857061606,560466.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,466,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,67,1984,74,Ang Mo Kio MRT Station,950.880021218,9180.187675586,ANG MO KIO,PAP,260000,356003,704.8698954122669,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.361579127,103.853805387,560405.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,405,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,4,6,92,1979,69,Ang Mo Kio MRT Station,1037.624243754,8693.349123658,ANG MO KIO,PAP,335000,458697,157.9299243819608,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.367703678,103.854214313,560435.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,435,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,67,1979,69,Ang Mo Kio MRT Station,573.819951788,9371.71212938,ANG MO KIO,PAP,254000,347788,471.59489706361353,TECK GHEE PRIMARY SCHOOL
2009,1,1.366980045,103.85571809,560445.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,445,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,1,3,92,1979,69,Ang Mo Kio MRT Station,759.317124737,9299.09065707,ANG MO KIO,PAP,315000,431312,591.1858182986147,TECK GHEE PRIMARY SCHOOL
2009,1,1.364946014,103.85404338,560418.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,418,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,74,1979,69,Ang Mo Kio MRT Station,743.789124171,9066.311890852,ANG MO KIO,PAP,258000,353265,382.4422157274184,TECK GHEE PRIMARY SCHOOL
2009,1,1.367527763,103.857409587,560461.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,461,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,70,Ang Mo Kio MRT Station,913.351514086,9371.345250978,ANG MO KIO,PAP,248000,339573,788.917058205251,TECK GHEE PRIMARY SCHOOL
2009,1,1.365697619,103.858941954,560457.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,457,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,74,1980,70,Ang Mo Kio MRT Station,1144.508703595,9183.742775681,ANG MO KIO,PAP,240000,328619,813.488205446809,TOWNSVILLE PRIMARY SCHOOL
2009,1,1.369705635,103.843515981,560121.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,121,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,4,6,92,1978,68,Ang Mo Kio MRT Station,672.882941446,9626.521604194,YIO CHU KANG,PAP,350000,479235,414.0322684939193,ANG MO KIO PRIMARY SCHOOL
2009,1,1.3716499,103.843644176,560126.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,126,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1978,68,Ang Mo Kio MRT Station,684.985548494,9839.409654941,YIO CHU KANG,PAP,248000,339573,496.5875238495351,ANG MO KIO PRIMARY SCHOOL
2009,1,1.370261584,103.839467899,560101.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,101,ANG MO KIO AVE 3,5 ROOM,STANDARD,4,6,117,1978,68,Mayflower MRT Station,349.028528723,9738.375383615,ANG MO KIO,PAP,405000,554544,108.0371948092001,ANG MO KIO PRIMARY SCHOOL
2009,1,1.371278651,103.835766566,560112.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,112,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,73,1978,68,Mayflower MRT Station,91.468996202,9913.293584536,ANG MO KIO,PAP,215000,294387,350.39886009709534,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.371933703,103.837486062,560106.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,106,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,7,9,73,1978,68,Mayflower MRT Station,114.676269649,9953.276592248,ANG MO KIO,PAP,224000,306711,385.708821610028,ANG MO KIO PRIMARY SCHOOL
2009,1,1.375877238,103.840067483,560155.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,155,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,10,12,93,1981,71,Mayflower MRT Station,624.432769194,10345.688812902,ANG MO KIO,PAP,325000,445004,355.6729445788356,MAYFLOWER PRIMARY SCHOOL
2009,1,1.375877238,103.840067483,560155.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,155,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,68,1981,71,Mayflower MRT Station,624.432769194,10345.688812902,ANG MO KIO,PAP,212000,290280,355.6729445788356,MAYFLOWER PRIMARY SCHOOL
2009,1,1.371785181,103.835965664,560113.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,113,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,10,12,92,1978,68,Mayflower MRT Station,75.878690329,9964.631005631,ANG MO KIO,PAP,321000,439527,317.2456588802745,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.372313283,103.837601113,560105.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,105,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,7,9,92,1978,68,Mayflower MRT Station,148.527964634,9992.785530783,ANG MO KIO,PAP,303000,414881,409.9580398388232,ANG MO KIO PRIMARY SCHOOL
2009,1,1.373717083,103.835610469,560117.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,117,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,73,1978,68,Mayflower MRT Station,271.039656765,10181.864755553,ANG MO KIO,PAP,205000,280695,165.067051167785,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.375722647,103.837123342,560175.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,175,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,1,3,91,1981,71,Mayflower MRT Station,475.030204206,10373.47548883,ANG MO KIO,PAP,275000,376542,381.3730334063058,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.375097469,103.837618961,560174.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,174,ANG MO KIO AVE 4,3 ROOM,IMPROVED,1,3,60,1986,76,Mayflower MRT Station,418.541691014,10296.855747451,ANG MO KIO,PAP,182000,249202,404.2140026933787,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.375313537,103.836245672,560173.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,173,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,83,1982,72,Mayflower MRT Station,427.258270147,10344.137097952,ANG MO KIO,PAP,273000,373804,274.32597613316864,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2009,1,1.376806785,103.842017963,560150.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,150,ANG MO KIO AVE 5,EXECUTIVE,ADJOINED FLAT,7,9,163,1981,71,Yio Chu Kang MRT Station,636.984910203,10423.983570529,ANG MO KIO,PAP,550000,753084,127.3488285737159,MAYFLOWER PRIMARY SCHOOL
2009,1,1.376687626,103.840159507,560152.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,152,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,68,1981,71,Mayflower MRT Station,702.496217933,10433.424442238,ANG MO KIO,PAP,215000,294387,333.61964741100644,MAYFLOWER PRIMARY SCHOOL
2009,1,1.376711053,103.841168191,560151.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,151,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,68,1981,71,Yio Chu Kang MRT Station,698.605050243,10423.25619995,ANG MO KIO,PAP,237000,324511,221.3668619936682,MAYFLOWER PRIMARY SCHOOL
2009,1,1.376677065,103.838361038,560180.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,180,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,68,1981,71,Mayflower MRT Station,610.08819497,10457.940309509,ANG MO KIO,PAP,215000,294387,533.7700718286492,MAYFLOWER PRIMARY SCHOOL
2009,1,1.376357457,103.842056477,560153.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,153,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,68,1981,71,Yio Chu Kang MRT Station,678.101258977,10374.118952436,ANG MO KIO,PAP,228888,313404,128.21003355169512,MAYFLOWER PRIMARY SCHOOL
2009,1,1.370891793,103.844768276,560124.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,124,ANG MO KIO AVE 6,3 ROOM,NEW GENERATION,10,12,67,1979,69,Ang Mo Kio MRT Station,543.492364772,9745.770963403,YIO CHU KANG,PAP,263000,360111,577.3146170140643,ANG MO KIO PRIMARY SCHOOL
2009,1,1.370891793,103.844768276,560124.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,124,ANG MO KIO AVE 6,3 ROOM,NEW GENERATION,1,3,67,1979,69,Ang Mo Kio MRT Station,543.492364772,9745.770963403,YIO CHU KANG,PAP,277000,379281,577.3146170140643,ANG MO KIO PRIMARY SCHOOL
2009,1,1.366048084,103.838122717,560223.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,223,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,1,3,67,1978,68,Mayflower MRT Station,623.278723769,9299.39133495,ANG MO KIO,PAP,231000,316295,410.52073477421305,ANG MO KIO PRIMARY SCHOOL
2009,1,1.36598198,103.84065404,560219.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,219,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,7,9,67,1977,67,Mayflower MRT Station,757.719024706,9251.896563467,YIO CHU KANG,PAP,238000,325880,383.8179095872392,ANG MO KIO PRIMARY SCHOOL
2009,1,1.366558302,103.841624083,560215.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,215,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,4,6,73,1976,66,Mayflower MRT Station,781.530960383,9301.987544475,YIO CHU KANG,PAP,278000,380650,368.522476248567,ANG MO KIO PRIMARY SCHOOL
2009,1,1.366048084,103.838122717,560223.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,223,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,1,3,67,1978,68,Mayflower MRT Station,623.278723769,9299.39133495,ANG MO KIO,PAP,230000,314926,410.52073477421305,ANG MO KIO PRIMARY SCHOOL
2009,1,1.36598198,103.84065404,560219.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,219,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,82,1977,67,Mayflower MRT Station,757.719024706,9251.896563467,YIO CHU KANG,PAP,298000,408035,383.8179095872392,ANG MO KIO PRIMARY SCHOOL
2009,1,1.36598198,103.84065404,560219.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,219,ANG MO KIO AVE 1,4 ROOM,NEW GENERATION,7,9,92,1977,67,Mayflower MRT Station,757.719024706,9251.896563467,YIO CHU KANG,PAP,320000,438158,383.8179095872392,ANG MO KIO PRIMARY SCHOOL
2009,1,1.368803594,103.841618073,560212.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,212,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1977,67,Mayflower MRT Station,634.328072458,9548.710023213,YIO CHU KANG,PAP,231000,316295,209.75751956596662,ANG MO KIO PRIMARY SCHOOL
2009,1,1.368970796,103.843284525,560209.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,209,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,4,6,91,1977,67,Ang Mo Kio MRT Station,706.229998699,9547.971520342,YIO CHU KANG,PAP,342000,468281,388.6303872276608,ANG MO KIO PRIMARY SCHOOL
2009,1,1.36844644,103.844516261,560202.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,202,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1977,67,Ang Mo Kio MRT Station,584.672197012,9478.343681421,YIO CHU KANG,PAP,225000,308080,532.8729736966384,ANG MO KIO PRIMARY SCHOOL
2009,1,1.368854452,103.837896398,560230.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,230,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,67,1978,68,Mayflower MRT Station,324.148632399,9609.824295524,ANG MO KIO,PAP,229000,313557,220.1280578336551,ANG MO KIO PRIMARY SCHOOL
2009,1,1.36844644,103.844516261,560202.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,202,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,67,1977,67,Ang Mo Kio MRT Station,584.672197012,9478.343681421,YIO CHU KANG,PAP,230000,314926,532.8729736966384,ANG MO KIO PRIMARY SCHOOL
2009,1,1.369196966,103.841666636,560211.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,211,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,10,12,67,1977,67,Mayflower MRT Station,620.310215576,9591.324839825,YIO CHU KANG,PAP,252000,345049,207.0083599063782,ANG MO KIO PRIMARY SCHOOL
2009,1,1.368854452,103.837896398,560230.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,230,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1978,68,Mayflower MRT Station,324.148632399,9609.824295524,ANG MO KIO,PAP,230000,314926,220.1280578336551,ANG MO KIO PRIMARY SCHOOL
2009,1,1.369913499,103.836525312,560258.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,258,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,73,1977,67,Mayflower MRT Station,171.421920181,9750.095452821,ANG MO KIO,PAP,246500,337519,371.13711582793917,ANG MO KIO PRIMARY SCHOOL
2009,1,1.365110234,103.847379038,560319.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,319,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,73,1977,67,Ang Mo Kio MRT Station,585.810605632,9089.808342745,ANG MO KIO,PAP,320000,438158,364.3114170358636,TECK GHEE PRIMARY SCHOOL
2009,1,1.366084591,103.846013895,560305.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,305,ANG MO KIO AVE 1,5 ROOM,STANDARD,13,15,123,1977,67,Ang Mo Kio MRT Station,580.207033022,9205.883986862,ANG MO KIO,PAP,510000,698314,519.974449172846,TECK GHEE PRIMARY SCHOOL
2009,1,1.365110234,103.847379038,560319.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,319,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,73,1977,67,Ang Mo Kio MRT Station,585.810605632,9089.808342745,ANG MO KIO,PAP,319000,436789,364.3114170358636,TECK GHEE PRIMARY SCHOOL
2009,1,1.36619757,103.847899914,560348.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,348,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,73,1978,68,Ang Mo Kio MRT Station,452.377669092,9207.339173903,ANG MO KIO,PAP,310000,424466,316.8320382641277,TECK GHEE PRIMARY SCHOOL
2009,1,1.366200368,103.848778361,560312.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,312,ANG MO KIO AVE 3,5 ROOM,IMPROVED,13,15,123,1978,68,Ang Mo Kio MRT Station,421.742376244,9204.149084415,ANG MO KIO,PAP,460000,629852,224.50330563139389,TECK GHEE PRIMARY SCHOOL
2009,1,1.366599086,103.846874419,560329.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,329,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,73,1978,68,Ang Mo Kio MRT Station,474.43290018,9257.069681776,ANG MO KIO,PAP,290000,397081,438.89620826065703,TECK GHEE PRIMARY SCHOOL
2009,1,1.367089832,103.845660199,560302.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,302,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,10,12,73,1978,68,Ang Mo Kio MRT Station,535.722611057,9319.382183602,ANG MO KIO,PAP,303000,414881,584.1725554821833,TECK GHEE PRIMARY SCHOOL
2009,1,1.36789987,103.846887401,560325.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,325,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,98,1978,68,Ang Mo Kio MRT Station,372.653491557,9400.627470662,ANG MO KIO,PAP,420000,575082,499.7772646482598,TECK GHEE PRIMARY SCHOOL
2009,1,1.367089832,103.845660199,560302.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,302,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,73,1978,68,Ang Mo Kio MRT Station,535.722611057,9319.382183602,ANG MO KIO,PAP,290000,397081,584.1725554821833,TECK GHEE PRIMARY SCHOOL
2009,1,1.366617937,103.847866885,560328.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,328,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,10,12,98,1978,68,Ang Mo Kio MRT Station,412.043004468,9253.933215314,ANG MO KIO,PAP,440000,602467,335.920631323027,TECK GHEE PRIMARY SCHOOL
2009,1,1.366227071,103.850085859,560314.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,314,ANG MO KIO AVE 3,2 ROOM,IMPROVED,10,12,44,1978,68,Ang Mo Kio MRT Station,413.954060834,9203.814444233,ANG MO KIO,PAP,188000,257418,108.8530112047452,TECK GHEE PRIMARY SCHOOL
2009,1,1.364424744,103.850864038,560352.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,352,ANG MO KIO ST 32,5 ROOM,IMPROVED,22,24,110,2001,91,Ang Mo Kio MRT Station,626.158574992,9003.661096888,ANG MO KIO,PAP,586000,802377,112.32412725470401,TECK GHEE PRIMARY SCHOOL
2009,1,1.363713118,103.850044232,560350.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,350,ANG MO KIO ST 32,4 ROOM,MODEL A,13,15,95,2001,91,Ang Mo Kio MRT Station,689.870958941,8925.936489308,ANG MO KIO,PAP,470000,643545,199.46153997731662,TECK GHEE PRIMARY SCHOOL
