Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024,Closest Pri Sch Dist,Closest Pri Sch
2010,1,1.366427898,103.854311491,560440.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,440,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,67,1979,68,Ang Mo Kio MRT Station,655.773912775,9231.114993064,ANG MO KIO,PAP,281000,374173,423.81886449796355,TECK GHEE PRIMARY SCHOOL
2010,1,1.366947935,103.857487649,560463.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,463,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,68,1980,69,Ang Mo Kio MRT Station,942.167921963,9308.039628686,ANG MO KIO,PAP,266000,354199,780.8397507925874,TECK GHEE PRIMARY SCHOOL
2010,1,1.365653269,103.855232195,560442.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,442,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,67,1979,68,Ang Mo Kio MRT Station,789.096225806,9149.845414865,ANG MO KIO,PAP,245000,326236,511.8914421145061,TECK GHEE PRIMARY SCHOOL
2010,1,1.364453356,103.853655234,560415.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,415,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,1,3,92,1979,68,Ang Mo Kio MRT Station,758.29429097,9010.507336946,ANG MO KIO,PAP,350000,466051,352.1496976883876,TECK GHEE PRIMARY SCHOOL
2010,1,1.363466006,103.856702918,560471.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,471,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,67,1979,68,Ang Mo Kio MRT Station,1069.375317786,8917.812405821,ANG MO KIO,PAP,245000,326236,464.18153751266277,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.363143927,103.858118593,560472.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,472,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,13,15,92,1979,68,Ang Mo Kio MRT Station,1212.901164998,8894.334407091,ANG MO KIO,PAP,339000,451404,553.9292934723711,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.364959533,103.855197098,560417.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,417,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,74,1979,68,Ang Mo Kio MRT Station,834.410036547,9073.036525654,ANG MO KIO,PAP,294500,392149,509.7993009470827,TECK GHEE PRIMARY SCHOOL
2010,1,1.364959533,103.855197098,560417.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,417,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,74,1979,68,Ang Mo Kio MRT Station,834.410036547,9073.036525654,ANG MO KIO,PAP,260000,346210,509.7993009470827,TECK GHEE PRIMARY SCHOOL
2010,1,1.363855122,103.855287999,560412.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,412,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,1,3,92,1979,68,Ang Mo Kio MRT Station,926.426741393,8951.553774799,ANG MO KIO,PAP,373000,496678,426.9169141612707,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.362662978,103.856515923,560475.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,475,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,67,1979,68,Ang Mo Kio MRT Station,1116.14353891,8827.828905242,ANG MO KIO,PAP,235000,312920,383.7592202089728,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.362388292,103.857880565,560476.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,476,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,82,1979,68,Ang Mo Kio MRT Station,1246.509407553,8808.845812727,ANG MO KIO,PAP,297500,396144,485.9360260774136,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.361677671,103.854726493,560404.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,404,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,67,1979,68,Ang Mo Kio MRT Station,1078.91891409,8708.126435962,ANG MO KIO,PAP,240000,319578,179.23387642065398,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.366947935,103.857487649,560463.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,463,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,69,Ang Mo Kio MRT Station,942.167921963,9308.039628686,ANG MO KIO,PAP,245000,326236,780.8397507925874,TECK GHEE PRIMARY SCHOOL
2010,1,1.363855122,103.855287999,560412.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,412,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,4,6,92,1979,68,Ang Mo Kio MRT Station,926.426741393,8951.553774799,ANG MO KIO,PAP,378009,503348,426.9169141612707,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.367703678,103.854214313,560435.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,435,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,82,1979,68,Ang Mo Kio MRT Station,573.819951788,9371.71212938,ANG MO KIO,PAP,335000,446078,471.59489706361353,TECK GHEE PRIMARY SCHOOL
2010,1,1.364453356,103.853655234,560415.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,415,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,1,3,92,1979,68,Ang Mo Kio MRT Station,758.29429097,9010.507336946,ANG MO KIO,PAP,348000,463388,352.1496976883876,TECK GHEE PRIMARY SCHOOL
2010,1,1.36716072,103.858658521,560456.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,456,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,74,1980,69,Ang Mo Kio MRT Station,1058.139201251,9342.023852591,ANG MO KIO,PAP,277000,368846,913.1595628188181,TECK GHEE PRIMARY SCHOOL
2010,1,1.364876746,103.856287318,560468.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,468,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,67,1979,68,Ang Mo Kio MRT Station,934.554877306,9070.508196595,ANG MO KIO,PAP,226000,300936,573.1001589723921,TOWNSVILLE PRIMARY SCHOOL
2010,1,1.364946014,103.85404338,560418.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,418,ANG MO KIO AVE 10,5 ROOM,ADJOINED FLAT,7,9,148,1979,68,Ang Mo Kio MRT Station,743.789124171,9066.311890852,ANG MO KIO,PAP,558888,744202,382.4422157274184,TECK GHEE PRIMARY SCHOOL
2010,1,1.363904664,103.85391384,560414.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,414,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,7,9,92,1979,68,Ang Mo Kio MRT Station,824.187858712,8950.750796962,ANG MO KIO,PAP,390000,519315,400.9288083441615,TECK GHEE PRIMARY SCHOOL
2010,1,1.36716072,103.858658521,560456.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,456,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,10,12,99,1980,69,Ang Mo Kio MRT Station,1058.139201251,9342.023852591,ANG MO KIO,PAP,315000,419446,913.1595628188181,TECK GHEE PRIMARY SCHOOL
2010,1,1.369480468,103.853309797,560426.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,426,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,10,12,92,1978,67,Ang Mo Kio MRT Station,420.505188713,9565.182034881,ANG MO KIO,PAP,388000,516651,361.3885734768365,JING SHAN PRIMARY SCHOOL
2010,1,1.372076655,103.841947733,560134.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,134,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,1,3,98,1978,67,Mayflower MRT Station,602.555070891,9904.478366897,ANG MO KIO,PAP,375000,499341,384.03472664179276,ANG MO KIO PRIMARY SCHOOL
2010,1,1.369894989,103.84205905,560129.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,129,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,73,1979,68,Mayflower MRT Station,635.238496938,9663.283532974,ANG MO KIO,PAP,318000,423441,257.20983939284343,ANG MO KIO PRIMARY SCHOOL
2010,1,1.370397917,103.84187884,560130.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,130,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,88,1979,68,Mayflower MRT Station,602.681018095,9720.723422201,ANG MO KIO,PAP,365000,486025,257.5822976433736,ANG MO KIO PRIMARY SCHOOL
2010,1,1.371223221,103.843593321,560127.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,127,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,10,12,92,1978,67,Ang Mo Kio MRT Station,678.967935411,9792.901773222,YIO CHU KANG,PAP,350000,466051,469.0576170816592,ANG MO KIO PRIMARY SCHOOL
2010,1,1.370966352,103.83820194,560108.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,108,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,4,6,83,1978,67,Mayflower MRT Station,189.980290789,9835.486575693,ANG MO KIO,PAP,317000,422109,253.267324289989,ANG MO KIO PRIMARY SCHOOL
2010,1,1.373717083,103.835610469,560117.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,117,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,73,1978,67,Mayflower MRT Station,271.039656765,10181.864755553,ANG MO KIO,PAP,231000,307594,165.067051167785,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.374000718,103.836431531,560170.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,170,ANG MO KIO AVE 4,2 ROOM,IMPROVED,4,6,45,1986,75,Mayflower MRT Station,280.996422448,10197.539329168,ANG MO KIO,PAP,181000,241015,253.43892498023314,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.375313537,103.836245672,560173.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,173,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,7,9,83,1982,71,Mayflower MRT Station,427.258270147,10344.137097952,ANG MO KIO,PAP,302000,402136,274.32597613316864,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.375877238,103.840067483,560155.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,155,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,82,1981,70,Mayflower MRT Station,624.432769194,10345.688812902,ANG MO KIO,PAP,303000,403467,355.6729445788356,MAYFLOWER PRIMARY SCHOOL
2010,1,1.375495196,103.839947471,560156.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,156,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,68,1981,70,Mayflower MRT Station,583.299417343,10305.384187375,ANG MO KIO,PAP,230000,306262,381.2245410752859,MAYFLOWER PRIMARY SCHOOL
2010,1,1.375097469,103.837618961,560174.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,174,ANG MO KIO AVE 4,3 ROOM,IMPROVED,10,12,61,1986,75,Mayflower MRT Station,418.541691014,10296.855747451,ANG MO KIO,PAP,202000,268978,404.2140026933787,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.37085149,103.837298157,560111.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,111,ANG MO KIO AVE 4,5 ROOM,IMPROVED,10,12,117,1978,67,Mayflower MRT Station,105.744908425,9838.354886282,ANG MO KIO,PAP,415000,552604,325.4754978114921,ANG MO KIO PRIMARY SCHOOL
2010,1,1.375313537,103.836245672,560173.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,173,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,7,9,91,1982,71,Mayflower MRT Station,427.258270147,10344.137097952,ANG MO KIO,PAP,340000,452736,274.32597613316864,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.37045937,103.83741926,560110.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,110,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,67,1978,67,Mayflower MRT Station,145.94508699,9793.41107454,ANG MO KIO,PAP,238000,316915,293.32340230887223,ANG MO KIO PRIMARY SCHOOL
2010,1,1.374732912,103.835682669,560171.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,171,ANG MO KIO AVE 4,5 ROOM,IMPROVED,4,6,127,1982,71,Mayflower MRT Station,374.727049811,10291.183948292,ANG MO KIO,PAP,451000,600541,188.3951375368083,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.375313537,103.836245672,560173.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,173,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,4,6,92,1982,71,Mayflower MRT Station,427.258270147,10344.137097952,ANG MO KIO,PAP,326000,434094,274.32597613316864,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.375495196,103.839947471,560156.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,156,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,7,9,82,1981,70,Mayflower MRT Station,583.299417343,10305.384187375,ANG MO KIO,PAP,283888,378018,381.2245410752859,MAYFLOWER PRIMARY SCHOOL
2010,1,1.37045937,103.83741926,560110.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,110,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,7,9,67,1978,67,Mayflower MRT Station,145.94508699,9793.41107454,ANG MO KIO,PAP,260000,346210,293.32340230887223,ANG MO KIO PRIMARY SCHOOL
2010,1,1.370966352,103.83820194,560108.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,108,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,67,1978,67,Mayflower MRT Station,189.980290789,9835.486575693,ANG MO KIO,PAP,249000,331562,253.267324289989,ANG MO KIO PRIMARY SCHOOL
2010,1,1.376193199,103.837038191,560178.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,178,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,13,15,82,1981,70,Mayflower MRT Station,525.634182943,10426.342824868,ANG MO KIO,PAP,300000,399473,402.2389784931403,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2010,1,1.376677065,103.838361038,560180.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,180,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,68,1981,70,Mayflower MRT Station,610.08819497,10457.940309509,ANG MO KIO,PAP,226000,300936,533.7700718286492,MAYFLOWER PRIMARY SCHOOL
2010,1,1.365588336,103.840518883,560220.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,220,ANG MO KIO AVE 1,5 ROOM,ADJOINED FLAT,7,9,134,1977,66,Mayflower MRT Station,784.436818816,9210.676792352,YIO CHU KANG,PAP,455000,605867,423.1114964266778,ANG MO KIO PRIMARY SCHOOL
2010,1,1.365444952,103.842715047,560208.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,208,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,73,1976,65,Ang Mo Kio MRT Station,908.966028866,9166.268413559,YIO CHU KANG,PAP,304000,404799,539.0858340411128,ANG MO KIO PRIMARY SCHOOL
2010,1,1.368970796,103.843284525,560209.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,209,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,91,1977,66,Ang Mo Kio MRT Station,706.229998699,9547.971520342,YIO CHU KANG,PAP,369800,492417,388.6303872276608,ANG MO KIO PRIMARY SCHOOL
2010,1,1.36844644,103.844516261,560202.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,202,ANG MO KIO AVE 3,EXECUTIVE,ADJOINED FLAT,7,9,163,1977,66,Ang Mo Kio MRT Station,584.672197012,9478.343681421,YIO CHU KANG,PAP,600000,798945,532.8729736966384,ANG MO KIO PRIMARY SCHOOL
2010,1,1.36844644,103.844516261,560202.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,202,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1977,66,Ang Mo Kio MRT Station,584.672197012,9478.343681421,YIO CHU KANG,PAP,275000,366183,532.8729736966384,ANG MO KIO PRIMARY SCHOOL
