Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024,Closest Pri Sch Dist,Closest Pri Sch
2016,1,1.373405406,103.85113422,560520.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,520,ANG MO KIO AVE 5,5 ROOM,IMPROVED,25,27,118,1980,63,Ang Mo Kio MRT Station,422.143735447,9996.583313438,ANG MO KIO,PAP,710000,839283,135.5961548570821,JING SHAN PRIMARY SCHOOL
2016,1,1.37357054,103.851551329,560521.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,521,ANG MO KIO AVE 5,5 ROOM,IMPROVED,19,21,118,1980,63,Ang Mo Kio MRT Station,459.347733312,10014.8650356,ANG MO KIO,PAP,690000,815641,138.7612585640653,JING SHAN PRIMARY SCHOOL
2016,1,1.372614741,103.849155675,560512.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,512,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,10,12,68,1980,63,Ang Mo Kio MRT Station,299.912467916,9912.011768663,ANG MO KIO,PAP,358000,423188,286.3596904667409,JING SHAN PRIMARY SCHOOL
2016,1,1.374825895,103.84895609,560504.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,504,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,10,12,68,1980,63,Ang Mo Kio MRT Station,545.180111792,10156.986842886,ANG MO KIO,PAP,339000,400728,412.9379879899421,JING SHAN PRIMARY SCHOOL
2016,1,1.362004539,103.85387991,560406.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,406,ANG MO KIO AVE 10,2 ROOM,IMPROVED,7,9,44,1979,62,Ang Mo Kio MRT Station,999.941594762,8740.633473386,ANG MO KIO,PAP,230000,271880,202.97373763071138,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.361017656,103.855387562,560401.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,401,ANG MO KIO AVE 10,5 ROOM,IMPROVED,1,3,119,1979,62,Ang Mo Kio MRT Station,1180.115444365,8638.777606036,ANG MO KIO,PAP,572000,676155,170.09726402424542,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.365697619,103.858941954,560457.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,457,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,75,1980,63,Ang Mo Kio MRT Station,1144.508703595,9183.742775681,ANG MO KIO,PAP,323000,381815,813.488205446809,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.3640862,103.856692409,560470.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,470,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,7,9,92,1979,62,Ang Mo Kio MRT Station,1023.880710797,8986.157215444,ANG MO KIO,PAP,458000,541397,518.9270276359947,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.366955586,103.85803132,560462.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,462,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,82,1980,63,Ang Mo Kio MRT Station,998.783675634,9313.554642238,ANG MO KIO,PAP,390000,461015,840.1747043394226,TECK GHEE PRIMARY SCHOOL
2016,1,1.367703678,103.854214313,560435.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,435,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,67,1979,62,Ang Mo Kio MRT Station,573.819951788,9371.71212938,ANG MO KIO,PAP,296000,349898,471.59489706361353,TECK GHEE PRIMARY SCHOOL
2016,1,1.368897511,103.856200835,560452.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,452,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,83,1979,62,Ang Mo Kio MRT Station,748.068964394,9513.75304535,ANG MO KIO,PAP,350000,413731,627.057685225893,JING SHAN PRIMARY SCHOOL
2016,1,1.364946014,103.85404338,560418.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,418,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,74,1979,62,Ang Mo Kio MRT Station,743.789124171,9066.311890852,ANG MO KIO,PAP,328000,387725,382.4422157274184,TECK GHEE PRIMARY SCHOOL
2016,1,1.366600453,103.855578791,560444.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,444,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,67,1979,62,Ang Mo Kio MRT Station,764.669241849,9256.365832031,ANG MO KIO,PAP,300888,355676,565.1973124594349,TECK GHEE PRIMARY SCHOOL
2016,1,1.367019645,103.85937719,560459.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,459,ANG MO KIO AVE 10,5 ROOM,IMPROVED,1,3,120,1980,63,Ang Mo Kio MRT Station,1139.237829336,9333.84752497,ANG MO KIO,PAP,608000,718710,957.0384958407087,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.365346697,103.854151826,560419.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,419,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,74,1979,62,Ang Mo Kio MRT Station,720.081586045,9111.004850409,ANG MO KIO,PAP,288888,341491,391.0529568265879,TECK GHEE PRIMARY SCHOOL
2016,1,1.369480468,103.853309797,560426.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,426,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,92,1978,61,Ang Mo Kio MRT Station,420.505188713,9565.182034881,ANG MO KIO,PAP,485000,573313,361.3885734768365,JING SHAN PRIMARY SCHOOL
2016,1,1.371223221,103.843593321,560127.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,127,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,82,1978,61,Ang Mo Kio MRT Station,678.967935411,9792.901773222,ANG MO KIO,PAP,360000,425552,469.0576170816592,ANG MO KIO PRIMARY SCHOOL
2016,1,1.369894989,103.84205905,560129.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,129,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,88,1979,62,Mayflower MRT Station,635.238496938,9663.283532974,NEE SOON,PAP,363000,429098,257.20983939284343,ANG MO KIO PRIMARY SCHOOL
2016,1,1.369894989,103.84205905,560129.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,129,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,88,1979,62,Mayflower MRT Station,635.238496938,9663.283532974,NEE SOON,PAP,380000,449194,257.20983939284343,ANG MO KIO PRIMARY SCHOOL
2016,1,1.371223221,103.843593321,560127.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,127,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,4,6,67,1978,61,Ang Mo Kio MRT Station,678.967935411,9792.901773222,ANG MO KIO,PAP,308000,364083,469.0576170816592,ANG MO KIO PRIMARY SCHOOL
2016,1,1.3716499,103.843644176,560126.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,126,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1978,61,Ang Mo Kio MRT Station,684.985548494,9839.409654941,ANG MO KIO,PAP,345000,407821,496.5875238495351,ANG MO KIO PRIMARY SCHOOL
2016,1,1.372076655,103.841947733,560134.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,134,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,98,1978,61,Mayflower MRT Station,602.555070891,9904.478366897,NEE SOON,PAP,490000,579224,384.03472664179276,ANG MO KIO PRIMARY SCHOOL
2016,1,1.374000718,103.836431531,560170.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,170,ANG MO KIO AVE 4,3 ROOM,IMPROVED,1,3,60,1986,69,Mayflower MRT Station,280.996422448,10197.539329168,NEE SOON,PAP,276000,326257,253.43892498023314,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2016,1,1.37334635,103.836459348,560116.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,116,ANG MO KIO AVE 4,2 ROOM,IMPROVED,1,3,44,1978,61,Mayflower MRT Station,208.579729936,10125.643047925,NEE SOON,PAP,240000,283701,266.5371044757442,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2016,1,1.376793099,103.837142241,560181.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,181,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,82,1981,64,Mayflower MRT Station,592.811867229,10490.162889394,NEE SOON,PAP,360000,425552,453.7947395713432,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2016,1,1.376711053,103.841168191,560151.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,151,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,10,12,68,1981,64,Yio Chu Kang MRT Station,698.605050243,10423.25619995,NEE SOON,PAP,306000,361719,221.3668619936682,MAYFLOWER PRIMARY SCHOOL
2016,1,1.376677065,103.838361038,560180.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,180,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,68,1981,64,Mayflower MRT Station,610.08819497,10457.940309509,NEE SOON,PAP,300000,354627,533.7700718286492,MAYFLOWER PRIMARY SCHOOL
2016,1,1.366048084,103.838122717,560223.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,223,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,7,9,67,1978,61,Mayflower MRT Station,623.278723769,9299.39133495,ANG MO KIO,PAP,315000,372358,410.52073477421305,ANG MO KIO PRIMARY SCHOOL
2016,1,1.368581482,103.831557778,560259.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,259,ANG MO KIO AVE 2,5 ROOM,MODEL A,22,24,135,1982,65,Mayflower MRT Station,642.181768012,9714.870699732,NEE SOON,PAP,880000,1040238,665.2381097744627,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2016,1,1.369913499,103.836525312,560258.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,258,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,73,1977,60,Mayflower MRT Station,171.421920181,9750.095452821,NEE SOON,PAP,285000,336895,371.13711582793917,ANG MO KIO PRIMARY SCHOOL
2016,1,1.365266142,103.844538059,562308.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,308B,ANG MO KIO AVE 1,3 ROOM,MODEL A,19,21,70,2012,95,Ang Mo Kio MRT Station,760.518804569,9127.642540627,ANG MO KIO,PAP,480000,567403,679.116833385883,TECK GHEE PRIMARY SCHOOL
2016,1,1.362111401,103.850766475,560331.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,331,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,68,1981,64,Ang Mo Kio MRT Station,875.248672561,8747.934241686,ANG MO KIO,PAP,338000,399546,365.5611919732068,TECK GHEE PRIMARY SCHOOL
2016,1,1.362111401,103.850766475,560331.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,331,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,7,9,82,1981,64,Ang Mo Kio MRT Station,875.248672561,8747.934241686,ANG MO KIO,PAP,380000,449194,365.5611919732068,TECK GHEE PRIMARY SCHOOL
2016,1,1.365483428,103.84408474,561308.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,308A,ANG MO KIO AVE 1,3 ROOM,MODEL A,25,27,70,2012,95,Ang Mo Kio MRT Station,782.996581901,9155.873796549,ANG MO KIO,PAP,476000,562674,639.2702980632804,ANG MO KIO PRIMARY SCHOOL
2016,1,1.365483428,103.84408474,561308.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,308A,ANG MO KIO AVE 1,3 ROOM,MODEL A,16,18,70,2012,95,Ang Mo Kio MRT Station,782.996581901,9155.873796549,ANG MO KIO,PAP,459000,542579,639.2702980632804,ANG MO KIO PRIMARY SCHOOL
2016,1,1.366649205,103.845254556,560303.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,303,ANG MO KIO AVE 1,4 ROOM,NEW GENERATION,10,12,97,1977,60,Ang Mo Kio MRT Station,601.006677489,9273.936825855,ANG MO KIO,PAP,465000,549671,614.5275700908909,TECK GHEE PRIMARY SCHOOL
2016,1,1.361342556,103.851698621,560333.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,333,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,68,1981,64,Ang Mo Kio MRT Station,979.286100416,8662.831359539,ANG MO KIO,PAP,327000,386543,296.8026148370808,TOWNSVILLE PRIMARY SCHOOL
2016,1,1.366286428,103.844994761,560304.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,304,ANG MO KIO AVE 1,4 ROOM,NEW GENERATION,7,9,97,1977,60,Ang Mo Kio MRT Station,648.442583524,9236.080627498,ANG MO KIO,PAP,490000,579224,635.4419975266507,TECK GHEE PRIMARY SCHOOL
2016,1,1.36789987,103.846887401,560325.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,325,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,98,1978,61,Ang Mo Kio MRT Station,372.653491557,9400.627470662,ANG MO KIO,PAP,495000,585134,499.7772646482598,TECK GHEE PRIMARY SCHOOL
2016,1,1.366649726,103.850133665,560313.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,313,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,73,1978,61,Ang Mo Kio MRT Station,368.638728976,9250.46830777,ANG MO KIO,PAP,350000,413731,147.6518269230528,TECK GHEE PRIMARY SCHOOL
2016,1,1.367977051,103.849264839,560344.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,344,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,1,3,98,1978,61,Ang Mo Kio MRT Station,218.710840503,9399.055730841,ANG MO KIO,PAP,410000,484656,321.9279363264985,TECK GHEE PRIMARY SCHOOL
2016,1,1.367421125,103.845903587,560301.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,301,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,73,1978,61,Ang Mo Kio MRT Station,492.486301711,9354.153978643,ANG MO KIO,PAP,327000,386543,571.7419307396141,TECK GHEE PRIMARY SCHOOL
2016,1,1.366617937,103.847866885,560328.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,328,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,10,12,73,1978,61,Ang Mo Kio MRT Station,412.043004468,9253.933215314,ANG MO KIO,PAP,388000,458651,335.920631323027,TECK GHEE PRIMARY SCHOOL
2016,1,1.363877525,103.852028614,560354.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,354,ANG MO KIO ST 32,5 ROOM,IMPROVED,10,12,110,2001,84,Ang Mo Kio MRT Station,723.817453482,8943.38924731,ANG MO KIO,PAP,680000,803821,229.843349090296,TECK GHEE PRIMARY SCHOOL
2016,1,1.364068079,103.851612285,560353.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,353,ANG MO KIO ST 32,5 ROOM,IMPROVED,4,6,110,2001,84,Ang Mo Kio MRT Station,687.610998739,8964.159515178,ANG MO KIO,PAP,653800,772850,184.1747432748444,TECK GHEE PRIMARY SCHOOL
2016,1,1.381561712,103.840002269,560624.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,624,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,68,1980,63,Yio Chu Kang MRT Station,550.734799882,10970.735937079,ANG MO KIO,PAP,315000,372358,314.1666740354485,ANDERSON PRIMARY SCHOOL
2016,1,1.381561712,103.840002269,560624.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,624,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,68,1980,63,Yio Chu Kang MRT Station,550.734799882,10970.735937079,ANG MO KIO,PAP,315000,372358,314.1666740354485,ANDERSON PRIMARY SCHOOL
2016,1,1.377762638,103.843782193,560649.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,649,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,75,1980,63,Yio Chu Kang MRT Station,460.194465096,10511.715482374,ANG MO KIO,PAP,346088,409107,136.5954193691045,MAYFLOWER PRIMARY SCHOOL
2016,1,1.381041348,103.835131745,560601.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,601,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,82,1980,63,Lentor MRT Station,498.418981466,10989.222840836,ANG MO KIO,PAP,355000,419642,769.0870842353127,ANDERSON PRIMARY SCHOOL
2016,1,1.377762638,103.843782193,560649.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,649,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,75,1980,63,Yio Chu Kang MRT Station,460.194465096,10511.715482374,ANG MO KIO,PAP,358000,423188,136.5954193691045,MAYFLOWER PRIMARY SCHOOL
2016,1,1.381204474,103.842513754,560633.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,633,ANG MO KIO AVE 6,3 ROOM,NEW GENERATION,1,3,67,1985,68,Yio Chu Kang MRT Station,277.59810704,10902.883545848,ANG MO KIO,PAP,318000,375904,339.9464110816749,ANDERSON PRIMARY SCHOOL
2016,1,1.379934071,103.842462972,560639.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,639,ANG MO KIO AVE 6,3 ROOM,NEW GENERATION,1,3,68,1980,63,Yio Chu Kang MRT Station,342.076781661,10763.497214647,ANG MO KIO,PAP,285000,336895,365.9248230998512,MAYFLOWER PRIMARY SCHOOL
2016,1,1.380475596,103.843567764,560638.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,638,ANG MO KIO AVE 6,4 ROOM,NEW GENERATION,1,3,91,1980,63,Yio Chu Kang MRT Station,208.82985786,10812.648227388,ANG MO KIO,PAP,438000,517755,420.0437617660353,MAYFLOWER PRIMARY SCHOOL
2016,1,1.325311121,103.933278107,461219.0,EAST REGION,BEDOK,BEDOK NORTH,219A,BEDOK CTRL,3 ROOM,MODEL A,1,3,62,2010,93,Bedok Reservoir MRT Station,1254.518620796,10253.070386545,EAST COAST,PAP,420000,496477,485.5612898575612,BEDOK GREEN PRIMARY SCHOOL
2016,1,1.325423655,103.933559134,462219.0,EAST REGION,BEDOK,BEDOK NORTH,219B,BEDOK CTRL,5 ROOM,IMPROVED,4,6,112,2010,93,Bedok Reservoir MRT Station,1245.442506494,10286.578627824,EAST COAST,PAP,788000,931486,458.5074406965431,BEDOK GREEN PRIMARY SCHOOL
2016,1,1.32569267,103.934602365,461220.0,EAST REGION,BEDOK,BEDOK NORTH,220A,BEDOK CTRL,3 ROOM,MODEL A,7,9,69,2010,93,Bedok Reservoir MRT Station,1235.37240306,10403.503751456,EAST COAST,PAP,480000,567403,360.3019814488192,BEDOK GREEN PRIMARY SCHOOL
2016,1,1.331707221,103.926779953,460549.0,EAST REGION,BEDOK,BEDOK NORTH,549,BEDOK NTH AVE 1,4 ROOM,NEW GENERATION,7,9,93,1984,67,Bedok Reservoir MRT Station,813.723099168,9978.49799489,ALJUNIED,WP,398000,470471,612.2843422892165,FENGSHAN PRIMARY SCHOOL
2016,1,1.331866565,103.92996023,460515.0,EAST REGION,BEDOK,BEDOK NORTH,515,BEDOK NTH AVE 2,4 ROOM,NEW GENERATION,1,3,92,1979,62,Bedok Reservoir MRT Station,582.169481367,10287.470680856,ALJUNIED,WP,380000,449194,305.8603513349547,YU NENG PRIMARY SCHOOL
2016,1,1.331089066,103.929204536,460517.0,EAST REGION,BEDOK,BEDOK NORTH,517,BEDOK NTH AVE 2,4 ROOM,NEW GENERATION,10,12,92,1979,62,Bedok Reservoir MRT Station,697.211591055,10170.790526765,ALJUNIED,WP,418000,494113,336.5165801103319,FENGSHAN PRIMARY SCHOOL
2016,1,1.331828382,103.933338253,460505.0,EAST REGION,BEDOK,BEDOK NORTH,505,BEDOK NTH AVE 3,5 ROOM,IMPROVED,13,15,119,1978,61,Bedok Reservoir MRT Station,542.571385939,10607.068176123,ALJUNIED,WP,628000,742352,271.1044080648407,FENGSHAN PRIMARY SCHOOL
2016,1,1.3284632,103.933682844,460407.0,EAST REGION,BEDOK,BEDOK NORTH,407,BEDOK NTH AVE 3,5 ROOM,IMPROVED,19,21,118,1980,63,Bedok Reservoir MRT Station,914.899559095,10456.198456868,EAST COAST,PAP,675000,797910,243.905954621631,FENGSHAN PRIMARY SCHOOL
2016,1,1.326237253,103.94082755,460185.0,EAST REGION,BEDOK,BEDOK NORTH,185,BEDOK NTH RD,4 ROOM,MODEL A,7,9,92,2005,88,Tanah Merah MRT Station,637.072137487,11051.277455362,FENGSHAN,PAP,560000,661970,427.301439489301,BEDOK GREEN PRIMARY SCHOOL
2016,1,1.32643686,103.941850926,460183.0,EAST REGION,BEDOK,BEDOK NORTH,183,BEDOK NTH RD,4 ROOM,MODEL A,7,9,92,2005,88,Tanah Merah MRT Station,521.062918948,11163.547121782,FENGSHAN,PAP,556000,657241,538.048191635447,BEDOK GREEN PRIMARY SCHOOL
2016,1,1.331008235,103.938066839,460116.0,EAST REGION,BEDOK,BEDOK NORTH,116,BEDOK NTH RD,3 ROOM,NEW GENERATION,1,3,73,1978,61,Bedok Reservoir MRT Station,897.029424727,11019.309783133,FENGSHAN,PAP,320000,378268,500.7711269487289,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL
2016,1,1.328696112,103.9419956,460077.0,EAST REGION,BEDOK,BEDOK NORTH,77,BEDOK NTH RD,3 ROOM,IMPROVED,7,9,60,1986,69,Tanah Merah MRT Station,519.031427931,11287.675616292,FENGSHAN,PAP,310000,366448,626.913380244214,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL
2016,1,1.332472064,103.934860476,460110.0,EAST REGION,BEDOK,BEDOK NORTH,110,BEDOK NTH RD,3 ROOM,NEW GENERATION,10,12,81,1977,60,Bedok Reservoir MRT Station,542.708343881,10789.145336729,FENGSHAN,PAP,373000,440919,362.35000725008035,YU NENG PRIMARY SCHOOL
2016,1,1.328696112,103.9419956,460077.0,EAST REGION,BEDOK,BEDOK NORTH,77,BEDOK NTH RD,3 ROOM,IMPROVED,10,12,60,1986,69,Tanah Merah MRT Station,519.031427931,11287.675616292,FENGSHAN,PAP,286000,338077,626.913380244214,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL
2016,1,1.329539942,103.927650084,460428.0,EAST REGION,BEDOK,BEDOK NORTH,428,BEDOK NTH RD,4 ROOM,NEW GENERATION,1,3,92,1979,62,Bedok Reservoir MRT Station,933.330634271,9933.923199098,EAST COAST,PAP,385000,455104,479.4928913409417,FENGSHAN PRIMARY SCHOOL
2016,1,1.329108884,103.927734204,460427.0,EAST REGION,BEDOK,BEDOK NORTH,427,BEDOK NTH RD,4 ROOM,NEW GENERATION,10,12,92,1979,62,Bedok Reservoir MRT Station,968.718134579,9917.3445534,EAST COAST,PAP,450000,531940,475.60364613632476,FENGSHAN PRIMARY SCHOOL
2016,1,1.328689293,103.928893754,460422.0,EAST REGION,BEDOK,BEDOK NORTH,422,BEDOK NTH RD,4 ROOM,NEW GENERATION,4,6,92,1979,62,Bedok Reservoir MRT Station,951.261278664,10004.743950998,EAST COAST,PAP,445000,526030,362.140639691479,FENGSHAN PRIMARY SCHOOL
2016,1,1.328296665,103.942067528,460076.0,EAST REGION,BEDOK,BEDOK NORTH,76,BEDOK NTH RD,3 ROOM,IMPROVED,1,3,59,1978,61,Tanah Merah MRT Station,499.939250801,11275.14499475,FENGSHAN,PAP,270000,319164,671.7834836821223,ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL
