Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price,Resale Price Adj 2024,Closest Pri Sch Dist,Closest Pri Sch
2013,1,1.375593367,103.8533478,560538.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,538,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,68,1980,66,Ang Mo Kio MRT Station,754.742606156,10241.03592,ANG MO KIO,PAP,365000,431350,404.50142120708387,JING SHAN PRIMARY SCHOOL
2013,1,1.375461631,103.848942,560503.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,503,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,68,1981,67,Ang Mo Kio MRT Station,615.176699818,10227.300314502,ANG MO KIO,PAP,348000,411260,463.9873936071735,JING SHAN PRIMARY SCHOOL
2013,1,1.374582553,103.8530491,560535.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,535,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,67,1980,66,Ang Mo Kio MRT Station,644.422205943,10128.599873481,ANG MO KIO,PAP,333000,393533,290.45492376118307,JING SHAN PRIMARY SCHOOL
2013,1,1.375200096,103.8530598,560537.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,537,ANG MO KIO AVE 5,4 ROOM,NEW GENERATION,10,12,92,1980,66,Ang Mo Kio MRT Station,700.773083,10196.894915266,ANG MO KIO,PAP,475000,561346,351.3630757367842,JING SHAN PRIMARY SCHOOL
2013,1,1.375461631,103.848942,560503.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,503,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,10,12,68,1981,67,Ang Mo Kio MRT Station,615.176699818,10227.300314502,ANG MO KIO,PAP,380544,449720,463.9873936071735,JING SHAN PRIMARY SCHOOL
2013,1,1.374000865,103.8501398,560509.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,509,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,4,6,67,1980,66,Ang Mo Kio MRT Station,454.455074163,10063.237456497,ANG MO KIO,PAP,385000,454986,254.82267201913749,JING SHAN PRIMARY SCHOOL
2013,1,1.372736969,103.8501949,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,1,3,82,1984,70,Ang Mo Kio MRT Station,318.06000666,9923.416114873,ANG MO KIO,PAP,411000,485712,174.923584550497,JING SHAN PRIMARY SCHOOL
2013,1,1.372614741,103.8491557,560512.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,512,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,68,1980,66,Ang Mo Kio MRT Station,299.912467916,9912.011768663,ANG MO KIO,PAP,375000,443168,286.3569255964672,JING SHAN PRIMARY SCHOOL
2013,1,1.373400926,103.8490732,560510.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,510,ANG MO KIO AVE 8,2 ROOM,IMPROVED,1,3,44,1980,66,Ang Mo Kio MRT Station,387.259717699,9999.142279,ANG MO KIO,PAP,253000,298991,316.8824586945489,JING SHAN PRIMARY SCHOOL
2013,1,1.371935719,103.8501433,563596.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,596C,ANG MO KIO ST 52,4 ROOM,MODEL A,7,9,91,2002,88,Ang Mo Kio MRT Station,230.84319565,9834.898337168,ANG MO KIO,PAP,618000,730341,179.92376590268918,JING SHAN PRIMARY SCHOOL
2013,1,1.371935719,103.8501433,563596.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,596C,ANG MO KIO ST 52,5 ROOM,IMPROVED,4,6,110,2002,88,Ang Mo Kio MRT Station,230.84319565,9834.898337168,ANG MO KIO,PAP,785000,927699,179.92376590268918,JING SHAN PRIMARY SCHOOL
2013,1,1.365384226,103.852967,560421.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,421,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,13,15,74,1979,65,Ang Mo Kio MRT Station,629.992967323,9111.51385,ANG MO KIO,PAP,420000,496348,259.14539636926895,TECK GHEE PRIMARY SCHOOL
2013,1,1.365653269,103.8552322,560442.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,442,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,67,1979,65,Ang Mo Kio MRT Station,789.096225806,9149.845414865,ANG MO KIO,PAP,340000,401806,511.89199781765814,TECK GHEE PRIMARY SCHOOL
2013,1,1.361677671,103.8547265,560404.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,404,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,67,1979,65,Ang Mo Kio MRT Station,1078.91891409,8708.126435962,ANG MO KIO,PAP,355000,419532,179.2341776192059,TOWNSVILLE PRIMARY SCHOOL
2013,1,1.366728758,103.8569214,560464.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,464,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,66,Ang Mo Kio MRT Station,892.7541606,9279.408981176,ANG MO KIO,PAP,343000,405351,714.1342601316009,TECK GHEE PRIMARY SCHOOL
2013,1,1.366947935,103.8574876,560463.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,463,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,68,1980,66,Ang Mo Kio MRT Station,942.167921963,9308.039628686,ANG MO KIO,PAP,358000,423078,780.8344277302403,TECK GHEE PRIMARY SCHOOL
2013,1,1.364876746,103.8562873,560468.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,468,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,75,1979,65,Ang Mo Kio MRT Station,934.554877306,9070.508196595,ANG MO KIO,PAP,375000,443168,573.0993096050219,TOWNSVILLE PRIMARY SCHOOL
2013,1,1.366955586,103.8580313,560462.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,462,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,10,12,68,1980,66,Ang Mo Kio MRT Station,998.783675634,9313.554642,ANG MO KIO,PAP,356000,420714,840.1725248147571,TECK GHEE PRIMARY SCHOOL
2013,1,1.364453356,103.8536552,560415.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,415,ANG MO KIO AVE 10,4 ROOM,NEW GENERATION,7,9,92,1979,65,Ang Mo Kio MRT Station,758.29429097,9010.507336946,ANG MO KIO,PAP,485000,573164,352.14609047756716,TECK GHEE PRIMARY SCHOOL
2013,1,1.366980045,103.8557181,560445.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,445,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,67,1979,65,Ang Mo Kio MRT Station,759.317124737,9299.09065707,ANG MO KIO,PAP,325000,384079,591.1868824259885,TECK GHEE PRIMARY SCHOOL
2013,1,1.36716072,103.8586585,560456.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,456,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,1,3,74,1980,66,Ang Mo Kio MRT Station,1058.139201251,9342.023852591,ANG MO KIO,PAP,340000,401806,913.157278590084,TECK GHEE PRIMARY SCHOOL
2013,1,1.367858883,103.856047,560449.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,449,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1979,65,Ang Mo Kio MRT Station,757.6774046,9398.120095694,ANG MO KIO,PAP,337000,398260,659.7751308915948,TECK GHEE PRIMARY SCHOOL
2013,1,1.366947935,103.8574876,560463.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,463,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,66,Ang Mo Kio MRT Station,942.167921963,9308.039628686,ANG MO KIO,PAP,355000,419532,780.8344277302403,TECK GHEE PRIMARY SCHOOL
2013,1,1.361017656,103.8553876,560401.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,401,ANG MO KIO AVE 10,5 ROOM,IMPROVED,1,3,119,1979,65,Ang Mo Kio MRT Station,1180.115444365,8638.777606036,ANG MO KIO,PAP,585000,691342,170.10081601445228,TOWNSVILLE PRIMARY SCHOOL
2013,1,1.366043889,103.855369,560443.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,443,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,67,1979,65,Ang Mo Kio MRT Station,776.604434902,9193.726070404,ANG MO KIO,PAP,365000,431350,531.011591413209,TECK GHEE PRIMARY SCHOOL
2013,1,1.368992878,103.8527613,560430.0,NORTH-EAST REGION,ANG MO KIO,CHONG BOON,430,ANG MO KIO AVE 3,5 ROOM,IMPROVED,1,3,119,1979,65,Ang Mo Kio MRT Station,371.326960293,9510.042052169,ANG MO KIO,PAP,610000,720887,386.6109073739384,JING SHAN PRIMARY SCHOOL
2013,1,1.372076655,103.8419477,560134.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,134,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,1,3,98,1978,64,Mayflower MRT Station,602.555070891,9904.478366897,ANG MO KIO,PAP,488000,576709,384.03245436255213,ANG MO KIO PRIMARY SCHOOL
2013,1,1.371016578,103.8393048,560103.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,103,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,73,1978,64,Mayflower MRT Station,308.58004646,9823.548103482,ANG MO KIO,PAP,412000,486894,192.9423506565002,ANG MO KIO PRIMARY SCHOOL
2013,1,1.369563443,103.8446989,560119.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,119,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,67,1978,64,Ang Mo Kio MRT Station,542.308522107,9599.89185,ANG MO KIO,PAP,366000,432532,544.3067044977391,ANG MO KIO PRIMARY SCHOOL
2013,1,1.376193199,103.8370382,560178.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,178,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,1,3,68,1981,67,Mayflower MRT Station,525.6341829,10426.342824868,ANG MO KIO,PAP,347000,410078,402.2397776756208,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.374000718,103.8364315,560170.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,170,ANG MO KIO AVE 4,3 ROOM,IMPROVED,7,9,61,1986,72,Mayflower MRT Station,280.996422448,10197.539329168,ANG MO KIO,PAP,305000,360443,253.4354750617308,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.375097469,103.837619,560174.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,174,ANG MO KIO AVE 4,3 ROOM,IMPROVED,1,3,60,1986,72,Mayflower MRT Station,418.541691014,10296.855747451,ANG MO KIO,PAP,320000,378170,404.2181428890781,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.376260674,103.841231,560154.0,NORTH-EAST REGION,ANG MO KIO,KEBUN BAHRU,154,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,68,1981,67,Yio Chu Kang MRT Station,735.025916076,10372.99232,ANG MO KIO,PAP,355000,419532,219.7938174638422,MAYFLOWER PRIMARY SCHOOL
2013,1,1.366379383,103.8394823,560221.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,221,ANG MO KIO AVE 1,5 ROOM,IMPROVED,1,3,127,1993,79,Mayflower MRT Station,649.0047337,9312.998408784,ANG MO KIO,PAP,563000,665343,330.32824944467995,ANG MO KIO PRIMARY SCHOOL
2013,1,1.367396128,103.83815,560225.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,225,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,10,12,67,1978,64,Mayflower MRT Station,482.958702584,9446.144132,ANG MO KIO,PAP,378000,446713,284.2998859753995,ANG MO KIO PRIMARY SCHOOL
2013,1,1.366048084,103.8381227,560223.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,223,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,1,3,67,1978,64,Mayflower MRT Station,623.278723769,9299.391335,ANG MO KIO,PAP,345000,407715,410.5216014744343,ANG MO KIO PRIMARY SCHOOL
2013,1,1.368560059,103.8432351,560210.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,210,ANG MO KIO AVE 3,4 ROOM,NEW GENERATION,7,9,91,1977,63,Ang Mo Kio MRT Station,719.860480037,9503.271935285,ANG MO KIO,PAP,490000,579073,390.72586075363506,ANG MO KIO PRIMARY SCHOOL
2013,1,1.368849627,103.8445648,560201.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,201,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,67,1977,63,Ang Mo Kio MRT Station,568.451373335,9522.357995261,ANG MO KIO,PAP,365000,431350,531.7281214644224,ANG MO KIO PRIMARY SCHOOL
2013,1,1.367182877,103.83664,560234.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,234,ANG MO KIO AVE 3,4 ROOM,MODEL A,10,12,106,1993,79,Mayflower MRT Station,473.363228464,9450.40749228,ANG MO KIO,PAP,508000,600345,426.5992083770691,ANG MO KIO PRIMARY SCHOOL
2013,1,1.36739222,103.8411279,560214.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,214,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,7,9,67,1976,62,Mayflower MRT Station,678.366153394,9400.073752899,ANG MO KIO,PAP,370000,437259,261.15948927238145,ANG MO KIO PRIMARY SCHOOL
2013,1,1.369913499,103.8365253,560258.0,NORTH-EAST REGION,ANG MO KIO,SHANGRI-LA,258,ANG MO KIO AVE 4,4 ROOM,NEW GENERATION,1,3,98,1977,63,Mayflower MRT Station,171.421920181,9750.095452821,ANG MO KIO,PAP,434000,512893,371.1384322057325,ANG MO KIO PRIMARY SCHOOL
2013,1,1.365141269,103.8487042,560321.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,321,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,7,9,73,1977,63,Ang Mo Kio MRT Station,538.283309657,9087.353116011,ANG MO KIO,PAP,443888,524579,217.3915742439998,TECK GHEE PRIMARY SCHOOL
2013,1,1.366084591,103.8460139,560305.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,305,ANG MO KIO AVE 1,5 ROOM,STANDARD,1,3,123,1977,63,Ang Mo Kio MRT Station,580.207033022,9205.883986862,ANG MO KIO,PAP,630000,744522,519.9738984035404,TECK GHEE PRIMARY SCHOOL
2013,1,1.361670308,103.8519555,560332.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,332,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,7,9,82,1981,67,Ang Mo Kio MRT Station,951.788053453,8699.264664378,ANG MO KIO,PAP,460000,543620,290.1957540416359,TOWNSVILLE PRIMARY SCHOOL
2013,1,1.362111401,103.8507665,560331.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,331,ANG MO KIO AVE 1,3 ROOM,NEW GENERATION,1,3,82,1981,67,Ang Mo Kio MRT Station,875.248672561,8747.934241686,ANG MO KIO,PAP,426000,503439,365.5613002925906,TECK GHEE PRIMARY SCHOOL
2013,1,1.366227071,103.8500859,560314.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,314,ANG MO KIO AVE 3,2 ROOM,IMPROVED,1,3,44,1978,64,Ang Mo Kio MRT Station,413.954060834,9203.814444233,ANG MO KIO,PAP,270000,319081,108.8504327987387,TECK GHEE PRIMARY SCHOOL
2013,1,1.367089832,103.8456602,560302.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,302,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,1,3,73,1978,64,Ang Mo Kio MRT Station,535.722611057,9319.382183602,ANG MO KIO,PAP,397000,469167,584.1724499348451,TECK GHEE PRIMARY SCHOOL
2013,1,1.367487025,103.8496517,560345.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,345,ANG MO KIO AVE 3,3 ROOM,NEW GENERATION,10,12,73,1978,64,Ang Mo Kio MRT Station,270.647490564,9343.942560885,ANG MO KIO,PAP,448000,529438,254.08846107185363,TECK GHEE PRIMARY SCHOOL
2013,1,1.367908494,103.8477141,560323.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,323,ANG MO KIO AVE 3,2 ROOM,IMPROVED,4,6,44,1977,63,Ang Mo Kio MRT Station,303.675851419,9397.22333485,ANG MO KIO,PAP,283000,334444,426.55816056992813,TECK GHEE PRIMARY SCHOOL
2013,1,1.364218315,103.8468615,562315.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,315A,ANG MO KIO ST 31,4 ROOM,MODEL A,13,15,95,2006,92,Ang Mo Kio MRT Station,699.527148965,8994.278937852,ANG MO KIO,PAP,648000,765795,440.6785704353785,TECK GHEE PRIMARY SCHOOL
2013,1,1.364027573,103.8474787,563315.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,315B,ANG MO KIO ST 31,5 ROOM,IMPROVED,1,3,110,2006,92,Ang Mo Kio MRT Station,692.767569914,8969.700263,ANG MO KIO,PAP,690000,815429,383.6625430975179,TECK GHEE PRIMARY SCHOOL
2013,1,1.364765986,103.8469079,562316.0,NORTH-EAST REGION,ANG MO KIO,TOWNSVILLE,316A,ANG MO KIO ST 31,5 ROOM,IMPROVED,7,9,110,2006,92,Ang Mo Kio MRT Station,642.961251849,9054.466431688,ANG MO KIO,PAP,735000,868610,421.33730797744767,TECK GHEE PRIMARY SCHOOL
2013,1,1.380467587,103.8388167,560607.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,607,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,4,6,68,1980,66,Lentor MRT Station,653.761521408,10866.637974835,ANG MO KIO,PAP,327000,386443,487.12406981538345,ANDERSON PRIMARY SCHOOL
2013,1,1.379557282,103.8407357,560631.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,631,ANG MO KIO AVE 4,3 ROOM,NEW GENERATION,10,12,67,1985,71,Yio Chu Kang MRT Station,527.997898135,10741.347016563,ANG MO KIO,PAP,381600,450968,415.31829363098063,MAYFLOWER PRIMARY SCHOOL
2013,1,1.381041348,103.8351317,560601.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,601,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,10,12,67,1980,66,Lentor MRT Station,498.418981466,10989.222840836,ANG MO KIO,PAP,371000,438441,769.091598773706,ANDERSON PRIMARY SCHOOL
2013,1,1.3785821,103.8367603,560608.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,608,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,82,1980,66,Lentor MRT Station,773.985396375,10692.128589586,ANG MO KIO,PAP,428000,505803,583.7543607394073,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.377762638,103.8437822,560649.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,649,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,75,1980,66,Yio Chu Kang MRT Station,460.194465096,10511.715482374,ANG MO KIO,PAP,383000,452622,136.5958159787159,MAYFLOWER PRIMARY SCHOOL
2013,1,1.377506269,103.8405572,560643.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,643,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,7,9,89,1980,66,Yio Chu Kang MRT Station,677.862806853,10518.187546929,ANG MO KIO,PAP,437000,516439,302.80127401097576,MAYFLOWER PRIMARY SCHOOL
2013,1,1.378292052,103.8372519,560611.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,611,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,67,1980,66,Mayflower MRT Station,758.929601123,10652.26023,ANG MO KIO,PAP,357000,421896,586.5398071841638,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.38070883,103.8353682,560602.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,602,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,4,6,67,1980,66,Lentor MRT Station,532.154772584,10948.659904798,ANG MO KIO,PAP,337000,398260,753.9761781369654,CHIJ ST. NICHOLAS GIRLS' SCHOOL
2013,1,1.380361872,103.8423346,560637.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,637,ANG MO KIO AVE 6,4 ROOM,NEW GENERATION,10,12,92,1980,66,Yio Chu Kang MRT Station,329.087031822,10811.913165862,ANG MO KIO,PAP,510000,602709,415.1979658299173,MAYFLOWER PRIMARY SCHOOL
2013,1,1.382440829,103.8395464,560620.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,620,ANG MO KIO AVE 9,5 ROOM,IMPROVED,10,12,121,1980,66,Lentor MRT Station,542.214540511,11073.187997349,ANG MO KIO,PAP,610000,720887,269.3387353980195,ANDERSON PRIMARY SCHOOL
2013,1,1.382651847,103.8408581,560623.0,NORTH-EAST REGION,ANG MO KIO,YIO CHU KANG WEST,623,ANG MO KIO AVE 9,3 ROOM,NEW GENERATION,10,12,68,1980,66,Yio Chu Kang MRT Station,465.733061255,11080.098088269,ANG MO KIO,PAP,368000,434896,164.63263754641798,ANDERSON PRIMARY SCHOOL
2013,1,1.32842001,103.9274827,460424.0,EAST REGION,BEDOK,BEDOK NORTH,424,BEDOK NTH AVE 1,3 ROOM,NEW GENERATION,7,9,67,1979,65,Bedok Reservoir MRT Station,1048.505564552,9854.306943629,EAST COAST,PAP,400000,472713,520.50138805518,FENGSHAN PRIMARY SCHOOL
2013,1,1.331310218,103.9268539,460548.0,EAST REGION,BEDOK,BEDOK NORTH,548,BEDOK NTH AVE 1,3 ROOM,NEW GENERATION,7,9,68,1980,66,Bedok Reservoir MRT Station,837.688646381,9961.820346355,ALJUNIED,WP,348000,411260,590.7912295725343,FENGSHAN PRIMARY SCHOOL
2013,1,1.331707221,103.92678,460549.0,EAST REGION,BEDOK,BEDOK NORTH,549,BEDOK NTH AVE 1,3 ROOM,NEW GENERATION,1,3,67,1984,70,Bedok Reservoir MRT Station,813.723099168,9978.497995,ALJUNIED,WP,334000,394715,612.2794270048341,FENGSHAN PRIMARY SCHOOL
2013,1,1.330663029,103.9269804,460522.0,EAST REGION,BEDOK,BEDOK NORTH,522,BEDOK NTH AVE 1,3 ROOM,NEW GENERATION,7,9,67,1979,65,Bedok Reservoir MRT Station,879.786711069,9935.560050512,ALJUNIED,WP,362000,427805,560.9822546729562,FENGSHAN PRIMARY SCHOOL
2013,1,1.328403828,103.9306849,460416.0,EAST REGION,BEDOK,BEDOK NORTH,416,BEDOK NTH AVE 2,3 ROOM,NEW GENERATION,4,6,67,1978,64,Bedok Reservoir MRT Station,923.4062903,10161.663096049,EAST COAST,PAP,387000,457350,210.0625234562732,FENGSHAN PRIMARY SCHOOL
